Name,Description,Website,Theme,Focus Area,Opportunity Space,Play,Business Model Option,Friction Point,Business Model,Technologies ,Founded,Headcount,Country,Region,Funded,Funding Stage,Total Funding (USD),TRL,Maturity,Owner,Relevance,Inc. Compass,Hero,Investors,Founded Score,Founded Weighting,Headcount Score,Headcount Weighting,Funding Score,Funding Weighting,TRL Score,TRL Weighting,Total Score,Result
Maverick Industrial,,https://maverickindustrial.com,Space Management​,Furnishings & Appliances​,,,,,,,2013,0,United States of America,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Eurotech,,http://eurotechsmart.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,United States of America,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
LIGNA Design,,https://www.lignadesign.co.uk/,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,United Kingdom,Europe,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Aligned,,http://alignedreps.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,United States of America,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Tilt,"Crowdtilt is a group-funding platform that allows users to establish fundraising campaigns and pre-selling campaigns. The company is legally certified in securing fundraisers for non-profit organizations. The company's principal product is a group-funding platform that allows users to contribute to and create campaigns of their choosing. Every campaign is assigned a tilt point, which defines the minimum amount of funding needed to make the campaign successful. Users can contribute as much as they like, and campaign funds are only released if the tilt point is met. The company receives a 2.5% fee for each successful pre-sell campaign and fundraising campaigns are run for free. Offers mobile app, and developer API to allow third-party integration of the Crowdtilt group payment functionality into any application. In February 2014 Crowdtilt made its open source, white-label solution, CrowdtiltOpen, available to all businesses, brands and project creators who want to launch crowdfunding pages on their own sites.",http://tilt.com,Finance​,Financing,,,,,,,2012,0,United States of America,North America,Yes,Acquired,"$67,220,000.00",,Mature,,,FALSE,FALSE,"SV Angel
 SVB
 DCM Ventures
 Felicis Ventures
 Andreessen Horowitz
 CrunchFund
 High Line Venture Partners
 Y Combinator
 Fuel Capital
 Goodwater Capital
 Nima Capital
 Brainchild
 Fort Ventures
 Stipple Ventures",1,0.3,1,0,1,0.7,,0,1,Mature
Lighthouse Office Furniture,,https://www.lighthouseofficefurniture.co.za/,Space Management​,Furnishings & Appliances​,,,,,,,2016,0,South Africa,Africa,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Work from Home Desks,,https://www.workfromhomedesks.co.nz/,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,New Zealand,Oceania,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
LINZ International DWC-LLC,,http://linzintl.com,Space Management​,Furnishings & Appliances​,,,,,,,2014,0,United Arab Emirates,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Choice Office Furniture,,https://choiceofficefurniture.co.za,Space Management​,Furnishings & Appliances​,,,,,,,2015,0,South Africa,Africa,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
ABLE Desk,,https://www.abledesk.co,Space Management​,Furnishings & Appliances​,,,,,,,2018,0,Colombia,South America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Ergolab,,https://ergolab.co.za,Space Management​,Furnishings & Appliances​,,,,,,,2016,0,South Africa,Africa,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Image Furnitech,,https://imagefurnitech.com,Space Management​,Furnishings & Appliances​,,,,,,,2014,0,Thailand,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Laska Furniture,,https://www.laskafurniture.com/,Space Management​,Furnishings & Appliances​,,,,,,,2013,0,Mauritius,Africa,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Kulik Furniture,,https://kulikfurniture.co.uk,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,United Kingdom,Europe,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Ris Hospitality,,https://rishospitality.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,Mexico,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Ergomeister Office Chair,,https://ergomeisterofficechair.com,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,Singapore,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Ergosentials,,https://ergosentials.com,Space Management​,Furnishings & Appliances​,,,,,,,2017,0,Philippines,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Sit/Stand Desk Tops,,https://sitstanddesktops.co.uk,Space Management​,Furnishings & Appliances​,,,,,,,2018,0,United Kingdom,Europe,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Desk Cart,,http://deskcart.in,Space Management​,Furnishings & Appliances​,,,,,,,2017,0,India,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Adapt IT,,http://adapt-it.in,Space Management​,Furnishings & Appliances​,,,,,,,2021,0,India,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Standing Desk Company,,http://standingdeskcompany.co.uk,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,United Kingdom,Europe,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Gudsmith,,http://gudsmith.co.in,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,India,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Furniture Camp,,http://xinyong49.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,China,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
Fezibo,,https://fezibo.co.uk,Space Management​,Furnishings & Appliances​,,,,,,,2021,0,China,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Modos Furniture,,https://modos.io,Space Management​,Furnishings & Appliances​,,,,,,,2016,0,United States of America,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Swii Furniture,,https://www.cnswii.com/,Space Management​,Furnishings & Appliances​,,,,,,,2016,0,China,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Furnindo Utama Asia,,https://www.furnindo.id,Space Management​,Furnishings & Appliances​,,,,,,,2016,0,Indonesia,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Anugrah Mulia Lestari,,http://anugrahmulialestari.com,Space Management​,Furnishings & Appliances​,,,,,,,2015,0,Indonesia,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Ergon Posture Solutions,,https://ergonposture.com,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,India,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Enzzo Furniture,,http://enzzofurniture.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,Malaysia,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
STAS picture hanging systems,,https://www.picturehanging.hk/,Space Management​,Furnishings & Appliances​,,,,,,,2012,0,China,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Best of Exports,,https://bestofexports.in,Space Management​,Furnishings & Appliances​,,,,,,,2017,0,India,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
KAD,,https://www.kurgukad.com/,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,Turkey,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
WorkBuddies,,https://workbuddies.co.za,Space Management​,Furnishings & Appliances​,,,,,,,2020,0,South Africa,Africa,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.2,0.3,1,0,0,0.7,,0,0.06,Nascent
Jiangxi Walker Furniture,,http://www.wxjwhg.com,Space Management​,Furnishings & Appliances​,,,,,,,2019,0,China,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
MADERAS COLLECTIVE,,https://maderascollective.com,Space Management​,Furnishings & Appliances​,,,,,,,2013,0,United States of America,North America,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,1,0.3,1,0,0,0.7,,0,0.3,Nascent
Gustav Concept,,https://gustavconcept.com,Space Management​,Furnishings & Appliances​,,,,,,,2017,0,New Zealand,Oceania,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0,0.7,,0,0.21,Nascent
Ofich,,http://ofichfurniture.com,Space Management​,Furnishings & Appliances​,,,,,,,2018,0,Malaysia,Asia,No,Unfunded,$0.00,,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0,0.7,,0,0.15,Nascent
PeopleReign,Provider of HR recruitment services,https://peoplereign.io,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2020,0,United States of America,North America,Yes,Series A,"$3,999,997.00",,Nascent,Glaiza,,TRUE,FALSE,"Microsoft
 Kaiser Foundation Health Plan
 Nomura
 M&G
 Tor Investment
 Ishana Capital
 Arena Investors
 Samena Capital
 BlackSoil
 VBG Group
 Walton Street India
 Corsa Ventures
 Innoven Capital
 Octahedron Capital
 MOONSTONE CAPITAL PARTNERS
 Lightspeed Venture Partners
 DST Global
 GGV Capital
 Altimeter Capital
 Tencent
 Hillhouse Capital Group
 Citi Ventures
 DST Global Solutions
 A. Poletto & Associates
 Leland Stanford Junior University
 SoftBank
 ACORN
 Kora
 Footpath Ventures
 Ic Partners
 Arcturus",0.2,0.3,1,0,0.4,0.7,,0,0.34,Nascent
Honest Jobs,Provider of recruitment services,https://www.honestjobs.co/,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2019,0,United States of America,North America,Yes,Seed,"$2,775,952.00",,Nascent,Glaiza,,TRUE,FALSE,"Alpha Wave Global
 Tiger Global Management
 Ward Ferry
 Harvard Management Company
 Sequoia Capital
 Venture Highway
 Accel
 International Finance Corporation
 Jungle Ventures
 Innoven Capital
 Rocketship
 Tanglin Venture Partners
 SeedPlus
 RNT Associates
 SprintUp
 Groundupp Ventures
 Composite Capital Management
 Mogli Angels
 SPKK Holdings
 MFP 2000",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Morressier,"Morressier provides an abstract and presentation management platform for conferences, seminars, and workshops. The platform can be used by organizers, presenters, and speakers to collect and review abstracts, upload presentations, and manage digital contents on a central platform. Also, post completion of the event, presenters and speakers can use the platform to access their digital content and organizers can use it to view content performance analytics. Customers include Kenes Group, Kingston Smith Association Management, European Society of Anaesthesiology, KIT Group among others.",https://www.morressier.com/,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2014,21,Germany,Europe,Yes,Series A,"$24,245,460.00",,Emerging,Ritik,,TRUE,FALSE,"Oman India Joint Investment Fund
 Sixth Sense Ventures
 Trifecta Capital
 Gunosy
 9Unicorns
 Incubate Fund India
 ORPAT
 AET Fund
 Akatsuki
 Saanush Holdings
 Gunsoy Capital
 YKC
 BIKAJI
 NISHA FAMILY
 VSS Investco
 Info Edge Ventures
 NB Ventures
 Better Capital
 AngelList
 Better
 NPTK Emerging Asia Fund 1
 Gemba Capital
 Activate Venture Partners
 Rosebay Consulting
 Wealth Managers United
 Basant Agro Tech
 Lead Angels
 Multiply Ventures
 Spawn Venture Partners
 Chona Family Office
 NPX Capital
 Better Capital
 Activate Technology Partner",1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Grip,"Grip is an artificial intelligence-powered networking platform for events and conferences. Its machine learning algorithm recommends the right people to all the attendees in an easy to use swiping interface. It uses social data and behavioural insights to provide reports on connections established and attendee preferences which helps event organizers to improve their event, increase ROI and gain a competitive advantage. Customers include Retail EXPO, Cannes Lions, Founder's Forum, Techchill, etc.",https://www.grip.events/,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2014,27,United Kingdom,Europe,Yes,Series A,"$14,500,000.00",,Emerging,Ritik,,TRUE,FALSE,"Wafra International Investment
 Endeavor
 STV
 MSA
 Rocketship
 Raed Ventures
 Sanabil
 Venture Souq
 Derayah Venture Capital Fund
 MSA Novo",1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
TREW,"Provider of automated material handling solutions for warehouses. Their offerings include robotics for batch picking, integrated workflow management, order fulfillment, articulated arm robotics for heavy lifting of pallets, autonomous storage and retrieval picking mobile robots, and warehouse management systems with order planning and analytics features.",https://www.trewautomation.com/,Transport & Logistics ,Logistics​,,,,,,,2019,0,United States of America,North America,Yes,Seed,"$650,000.00",,Nascent,,,FALSE,FALSE,0,0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Tundra,Online B2B marketplace for multi-category products,https://www.tundra.com/,Support Services​,Expertise & Community,(9) Providing a platform for the many entrepreneurs,,,,,,2011,,United States of America,North America,Yes,Series B,"$41,774,994.00",,Emerging,Glaiza,,FALSE,FALSE,,1,0.3,,0,0.4,0.7,,0,0.58,Emerging
Planned,"Planned provides event planning and management solutions. It allows users to create events, plan and schedule tasks for the event management and connect with the staff. It enables users to manage event notes, manage conferences and brand launches. Clients include PWC, NESPRESSO, Michael Kors and Airbnb.",https://planned.com,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2017,0,Canada,North America,Yes,Series A,"$7,000,000.00",,Emerging,Glaiza,,TRUE,FALSE,"Asia Partners
 Sequoia Capital
 Alpha JWC Ventures
 Wavemaker Partners
 Alpha Wave Global
 Sequoia",0.7,0.3,1,0,0.4,0.7,,0,0.49,Emerging
Turing,"Cloud-based platform for hiring remote workers. The platform allows employers to search and connect with candidates for job vacancies. It enables candidates to search for jobs. Also allows employers to post full-time, part-time, and hourly jobs. Caters to software engineers.",https://www.turing.com/,Support Services,Expertise & Community,Other,,,,,,2018,0,United States of America,North America,Yes,Series D,"$140,000,000.00",,Emerging,Andrea,High,FALSE,TRUE,"WestBridge
 Foundation Capital
 StepStone Group
 Altair Capital
 Brainstorm Ventures
 Moderne Ventures
 Plug and Play Tech Center
 Frontier Ventures
 Recruit Holdings
 Greenspring Associates
 HR Tech Investments LLC
 Frontier Ventures
 Mindset Ventures
 Gaingels
 Ideasy Capital
 500 Startups
 Alumni Ventures
 Angelsdeck
 Visary Capital
 JointJourney
 Chapter One
 1BVP
 Columbus Holdings
 Ascend Vietnam Ventures
 Kichinvest
 K20 Fund
 Broocknell Ventures
 Highfield Capital",0.5,0.3,1,0,0.7,0.7,,0,0.64,Emerging
tix.africa,"Cloud based event ticketing management solution provider. The platform provides tools to event organizers with a self serve ticketing platform that allows users to sell and buy event tickets with customized branding. The company caters to online and offline events. Its features include past and upcoming events monitoring, event page sharing, real time ticket sales management, etc. The application can be downloaded on iOS and Android platforms. Bamboo, Kuda, BuyCoins, Rise, Native, Zi are some of its clients.",https://tix.africa,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2018,0,Nigeria,Africa,,Seed,,,Nascent,Ritik,,TRUE,FALSE,"SBI Holdings
 ICMG Partners
 Beenos
 Arbor Ventures
 addventures
 TNB Aura
 Qualgro
 AddVentures
 SBI Investment
 DG Ventures
 CyberAgent Ventures
 East Ventures
 YJ Capital
 Beenext
 Aura Group",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Evenito,"Evenito is a cloud-based platform that automates before, during and after event processes. The platform's features include invitation management, registration management, online and offline check-in management, real-time event photo publishing with name tagging, interaction mailing, event web-app for participants, live polls, photo and social sharing slideshow, guest networking, thank you mail after event, feedback forms, event media publishing widget, reports and much more.",https://evenito.com,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2016,0,Switzerland,Europe,Yes,Seed,"$1,728,550.00",,Nascent,Ritik,,TRUE,FALSE,"Canaan Partners
 WhiteHill Ventures",0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
SpeakUS,"SpeakUS provides a cloud-based live-remote interpreting platform to connect speakers, interpreters and the audience at multilingual events. The solution allows the user to use their own devices (companion application) to listen to professional interpreters working remotely and includes a video option that provides sign language interpretation to people with hearing problems. The companion application is compatible with both Android and iOS devices. The target market includes hotels, restaurants, and travel agencies. As of August 2018, the pricing starts from $400/per hour. Clientele includes Synergy Global Forum, Telegraph, Technopolis Moscow, Digital October, Lexus Dome, Enterprise Ireland, Lotte Hotel & Resorts, Crowne Plaza, Yellow Door etc.",http://speakus.club,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2014,0,Russia,Asia,Yes,Series A,"$5,900.00",,Emerging,Ritik,,TRUE,FALSE,"Tiger Global Management
 Defy
 Greylock",1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Tixologi,Blockchain based platform offering smart ticketing solutions for events. The platform offers software that enables members to provides tickets to the customers and ensure tickets can never be replicated. It allows members to customize the fan experience with custom and collectible ticket designs.,https://www.tixologi.com/,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2021,0,United States of America,North America,Yes,Seed,"$1,634,999.00",,Nascent,Ritik,,TRUE,FALSE,"Thrive Capital
 Sierra Ventures
 Version One Ventures
 Matrix Partners
 AngelPad
 TriplePoint Capital
 Tuesday Capital
 SV Angel
 500 Global
 Crosslink Capital",0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Allia,Provider of managed co-working spaces,futurebusinesscentre.co.uk,Support Services,Expertise & Community,(10) Providing physical spaces for working and selling,2. The entrepreneurial space to work and grow with IKEA,Traditional coworking,,,,,,United Kingdom,Europe,,Unfunded,,,Not Complete,,,TRUE,FALSE,,,0.3,,0,0,0.7,,0,0,Not Complete
Chari,"App-based platform offering multi-category consumer products for local shops. The company offers a platform for traditional local shops retailers to order & get delivery services for FMCG products. The company also offers marketing, data mining, and IT services. The mobile application is available on the Android and iOS platforms.",https://chari.co,Support Services,Expertise & Community,(9) Providing a platform for the many entrepreneurs,,,,,,2014,0,Morocco,Africa,Yes,Seed,"$5,240,000.00",,Emerging,Glaiza,,TRUE,FALSE,"Khwarizmi Ventures
 Air Angels
 Afri Mobility
 Plug and Play Tech Center
 Village Capital
 Orange Ventures
 SPE Capital
 Pincus Capital Management
 Global Founders Capital
 P1 Ventures
 Rocket Internet
 Reflect Ventures
 airangels.co
 MetLife
 Y Combinator
 Orange
 Endeavor
 Wib.co
 Disrupt Africa",1,0.3,1,0,0.2,0.7,,0,0.44,Emerging
IndoTrading,IndoTrading helps SMEs have an online presence and promote their products on its site. The site also helps merchants set up their own websites or ecommerce portals with customized domain names. The company allows only the merchants to promote via its site and individuals are not allowed to promote on its platform.,https://www.indotrading.com/,Support Services,Expertise & Community,(9) Providing a platform for the many entrepreneurs,,,,,,2012,0,Indonesia,Asia,Yes,Series B,"$1,500,000.00",,Emerging,Glaiza,,TRUE,FALSE,"Convergence Ventures
 OPT SEA
 GMO Venture Partners
 Aucfan
 Rebright Partners
 Golden Gate Ventures
 Founder Institute
 ACVentures",1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
